; Retrieved from https://groups.nscl.msu.edu/jina/nucdatalib/
; 
; C scanf string: "%3d %3d %15s %12f %9f"
; Fortran format: 1x,i3,1x,i3,1x,a15,1x,f12.5,1x,f9.5
; Regular expression: / +([^ ]+)/
; 
; Column descriptions:
;  - Error (keV): Mass excess error
; 
; All data lines start with a space ( ) character. All non-data lines start with a semicolon (;).
; Empty entries are marked with a hash (#) character.
;
;----------------------------------------------
;  Z   A      Evaluation  Mass excess     Error
;----------------------------------------------
  22  62     ame03extrap       -11653       904
  23  62     ame03extrap       -24424       503
  32  62     ame03extrap       -42243       140
  33  62     ame03extrap       -24964       298
  22  63     ame03extrap        -5198       997
  23  63     ame03extrap       -20912       596
  24  63     ame03extrap       -35527       298
  32  63     ame03extrap       -46910       196
  33  63     ame03extrap       -33823       503
  23  64     ame03extrap       -15398       699
  24  64     ame03extrap       -33152       401
  33  64     ame03extrap       -39521       358
  23  65     ame03extrap       -11252       801
  24  65     ame03extrap       -27796       503
  33  65     ame03extrap       -46981       302
  34  65     ame03extrap       -32919       596
  24  66     ame03extrap       -24796       596
  25  66     ame03extrap       -36254       401
  34  66     ame03extrap       -41722       298
  24  67     ame03extrap       -19049       699
  25  67     ame03extrap       -33403       503
  34  67     ame03extrap       -46491       196
  35  67     ame03extrap       -32798       503
  25  68     ame03extrap       -28597       596
  35  68     ame03extrap       -38642       358
  25  69     ame03extrap       -25299       801
  26  69     ame03extrap       -38396       503
  35  69     ame03extrap       -46476       105
  36  69     ame03extrap       -32435       401
  26  70     ame03extrap       -35900       596
  35  70     ame03extrap       -51426       306
  36  70     ame03extrap       -41676       385
  26  71     ame03extrap       -31000       801
  37  71     ame03extrap       -32304       503
  26  72     ame03extrap       -28299       801
  27  72     ame03extrap       -39300       596
  37  72     ame03extrap       -38117       503
  27  73     ame03extrap       -37036       699
  28  73     ame03extrap       -49863       298
  37  73     ame03extrap       -46052       150
  38  73     ame03extrap       -31699       596
  27  74     ame03extrap       -32248       801
  28  74     ame03extrap       -48372       401
  38  74     ame03extrap       -40697       503
  27  75     ame03extrap       -29500       801
  28  75     ame03extrap       -43901       401
  28  76     ame03extrap       -41610       904
  39  76     ame03extrap       -38704       503
  28  77     ame03extrap       -36747       503
  29  77     ame03extrap       -48577       401
  39  77     ame03extrap       -46905        62
  28  78     ame03extrap       -34298      1099
  29  78     ame03extrap       -44749       401
  39  78     ame03extrap       -52527       401
  40  78     ame03extrap       -41703       503
  29  79     ame03extrap       -42327       503
  30  79     ame03extrap       -53420       259
  40  79     ame03extrap       -47357       401
  29  80     ame03extrap       -36449       596
  30  81     ame03extrap       -46128       298
  41  81     ame03extrap       -47478      1498
  30  82     ame03extrap       -42457       503
  31  82     ame03extrap       -53104       298
  40  82     ame03extrap       -64192       225
  41  82     ame03extrap       -52974       298
  30  83     ame03extrap       -36300       503
  31  83     ame03extrap       -49388       298
  32  83     ame03extrap       -60901       196
  42  83     ame03extrap       -47748       503
  31  84     ame03extrap       -44106       401
  32  84     ame03extrap       -58246       298
  33  84     ame03extrap       -66082       300
  40  84     ame03extrap       -71492       196
  41  84     ame03extrap       -61879       298
  42  84     ame03extrap       -55806       401
  31  85     ame03extrap       -40054       503
  32  85     ame03extrap       -53067       401
  33  85     ame03extrap       -63323       196
  42  85     ame03extrap       -59103       280
  43  85     ame03extrap       -47665       401
  31  86     ame03extrap       -34353       801
  32  86     ame03extrap       -49844       503
  33  86     ame03extrap       -59150       298
  43  86     ame03extrap       -53207       298
  32  87     ame03extrap       -44237       503
  33  87     ame03extrap       -55983       298
  43  87     ame03extrap       -59122       298
  44  87     ame03extrap       -47339       596
  32  88     ame03extrap       -40138       699
  33  88     ame03extrap       -51288       503
  43  88     ame03extrap       -62710       201
  44  88     ame03extrap       -55647       401
  32  89     ame03extrap       -33692       904
  33  89     ame03extrap       -47143       503
  34  89     ame03extrap       -59196       298
  43  89     ame03extrap       -67844       201
  44  89     ame03extrap       -59513       503
  45  89     ame03extrap       -47658       448
  33  90     ame03extrap       -41451       801
  34  90     ame03extrap       -55927       401
  44  90     ame03extrap       -65307       298
  45  90     ame03extrap       -53216       503
  33  91     ame03extrap       -36859       904
  34  91     ame03extrap       -50338       503
  44  91     ame03extrap       -68658       583
  45  91     ame03extrap       -59103       401
  46  91     ame03extrap       -47403       566
  33  92     ame03extrap       -30926       904
  34  92     ame03extrap       -46649       596
  44  92     ame03extrap       -74408       298
  45  92     ame03extrap       -63360       401
  46  92     ame03extrap       -55498       503
  34  93     ame03extrap       -40716       801
  35  93     ame03extrap       -53049       298
  45  93     ame03extrap       -69173       401
  46  93     ame03extrap       -59699       401
  47  93     ame03extrap       -46780       596
  34  94     ame03extrap       -36803       801
  35  94     ame03extrap       -47804       401
  36  94     ame03extrap       -61143       300
  45  94     ame03extrap       -72938       447
  46  94     ame03extrap       -66350       401
  47  94     ame03extrap       -53300       503
  35  95     ame03extrap       -43901       503
  36  95     ame03extrap       -56039       401
  46  95     ame03extrap       -70151       401
  47  95     ame03extrap       -60100       401
  48  95     ame03extrap       -46696       596
  35  96     ame03extrap       -38629       699
  36  96     ame03extrap       -53030       503
  47  96     ame03extrap       -64571       401
  48  96     ame03extrap       -56104       503
  35  97     ame03extrap       -34652       801
  36  97     ame03extrap       -47916       503
  48  97     ame03extrap       -60603       401
  49  97     ame03extrap       -47003       596
  36  98     ame03extrap       -44796       596
  49  98     ame03extrap       -53896       196
  36  99     ame03extrap       -39495       596
  48  99     ame03extrap       -69853       205
  49  99     ame03extrap       -61274       401
  50  99     ame03extrap       -47199       596
  36 100     ame03extrap       -36198       503
  37 100     ame03extrap       -46696       298
  49 101     ame03extrap       -68614       298
  50 101     ame03extrap       -59560       298
  37 102     ame03extrap       -38312       503
  38 103     ame03extrap       -47553       503
  39 103     ame03extrap       -58936       298
  50 103     ame03extrap       -66974       298
  51 103     ame03extrap       -56178       298
  38 104     ame03extrap       -44404       699
  39 104     ame03extrap       -54912       401
  40 104     ame03extrap       -66341       401
  51 104     ame03extrap       -59176       362
  38 105     ame03extrap       -38582       699
  39 105     ame03extrap       -51353       503
  40 105     ame03extrap       -62364       401
  52 105     ame03extrap       -52499       503
  39 106     ame03extrap       -46770       699
  40 106     ame03extrap       -59699       503
  41 106     ame03extrap       -67096       196
  51 106     ame03extrap       -66330       313
  39 107     ame03extrap       -42718       503
  40 107     ame03extrap       -55191       298
  41 107     ame03extrap       -64916       401
  51 107     ame03extrap       -70654       298
  52 107     ame03extrap       -60541       298
  39 108     ame03extrap       -37744       801
  40 108     ame03extrap       -52201       596
  41 108     ame03extrap       -60696       298
  42 108     ame03extrap       -71303       196
  51 108     ame03extrap       -72507       205
  53 108     ame03extrap       -52652       359
  40 109     ame03extrap       -47283       503
  41 109     ame03extrap       -58097       503
  42 109     ame03extrap       -67245       298
  40 110     ame03extrap       -43901       801
  41 110     ame03extrap       -53617       503
  42 110     ame03extrap       -65456       401
  51 110     ame03extrap       -77544       200
  53 110     ame03extrap       -60321       309
  41 111     ame03extrap       -50627       503
  42 111     ame03extrap       -61097       401
  53 111     ame03extrap       -64947       302
  54 111     ame03extrap       -54397       302
  41 112     ame03extrap       -45802       699
  42 112     ame03extrap       -58833       596
  53 112     ame03extrap       -67096       211
  55 112     ame03extrap       -46294       302
  41 113     ame03extrap       -42197       801
  42 113     ame03extrap       -54138       596
  43 113     ame03extrap       -63724       298
  42 114     ame03extrap       -51307       699
  43 114     ame03extrap       -59727       596
  44 114     ame03extrap       -70532       230
  53 114     ame03extrap       -72796       298
  55 114     ame03extrap       -54539       305
  42 115     ame03extrap       -46305       801
  43 115     ame03extrap       -57110       699
  55 115     ame03extrap       -59699       298
  56 115     ame03extrap       -49025       596
  43 116     ame03extrap       -52751       699
  44 116     ame03extrap       -64450       699
  55 116     ame03extrap       -62068       101
  56 116     ame03extrap       -54604       401
  43 117     ame03extrap       -49854       699
  44 117     ame03extrap       -60007       699
  45 117     ame03extrap       -68949       503
  56 117     ame03extrap       -57288       300
  57 117     ame03extrap       -46512       401
  43 118     ame03extrap       -45196       904
  44 118     ame03extrap       -57920       801
  45 118     ame03extrap       -65139       503
  56 118     ame03extrap       -62373       196
  57 118     ame03extrap       -49621       298
  44 119     ame03extrap       -53244       699
  45 119     ame03extrap       -63239       596
  46 119     ame03extrap       -71623       298
  57 119     ame03extrap       -54967       401
  58 119     ame03extrap       -44004       596
  44 120     ame03extrap       -50943       801
  45 120     ame03extrap       -59234       596
  57 120     ame03extrap       -57687       503
  58 120     ame03extrap       -49705       699
  45 121     ame03extrap       -57082       904
  46 121     ame03extrap       -66257       503
  57 121     ame03extrap       -62401       503
  58 121     ame03extrap       -52704       503
  59 121     ame03extrap       -41579       700
  45 122     ame03extrap       -52900       699
  46 122     ame03extrap       -64692       401
  47 122     ame03extrap       -71231       205
  57 122     ame03extrap       -64543       298
  58 122     ame03extrap       -57836       401
  59 122     ame03extrap       -44889       503
  46 123     ame03extrap       -60612       596
  47 123     ame03extrap       -69955       205
  57 123     ame03extrap       -68707       196
  58 123     ame03extrap       -60175       298
  59 123     ame03extrap       -50338       596
  46 124     ame03extrap       -58796       503
  47 124     ame03extrap       -66471       196
  58 124     ame03extrap       -64823       298
  59 124     ame03extrap       -53132       596
  60 124     ame03extrap       -44497       596
  47 125     ame03extrap       -64804       298
  58 125     ame03extrap       -66658       196
  59 125     ame03extrap       -57911       401
  60 125     ame03extrap       -47618       401
  47 126     ame03extrap       -61013       298
  59 126     ame03extrap       -60258       196
  60 126     ame03extrap       -52890       401
  61 126     ame03extrap       -39570       503
  47 127     ame03extrap       -58898       298
  59 127     ame03extrap       -64431       196
  60 127     ame03extrap       -55424       401
  61 127     ame03extrap       -45056       596
  47 128     ame03extrap       -54800       298
  60 128     ame03extrap       -60184       196
  61 128     ame03extrap       -48046       401
  62 128     ame03extrap       -39048       503
  47 129     ame03extrap       -52452       401
  48 129     ame03extrap       -63202       298
  60 129     ame03extrap       -62235       202
  61 129     ame03extrap       -52946       401
  62 129     ame03extrap       -42253       503
  47 130     ame03extrap       -46157       334
  61 130     ame03extrap       -55470       298
  62 130     ame03extrap       -47581       401
  63 130     ame03extrap       -33936       503
  48 131     ame03extrap       -55266       298
  61 131     ame03extrap       -59737       196
  62 131     ame03extrap       -50198       298
  63 131     ame03extrap       -39353       401
  48 132     ame03extrap       -50720       503
  61 132     ame03extrap       -61711       196
  62 132     ame03extrap       -55247       298
  63 132     ame03extrap       -42504       401
  49 133     ame03extrap       -57930       298
  62 133     ame03extrap       -57129       196
  63 133     ame03extrap       -47283       298
  49 134     ame03extrap       -52024       401
  62 134     ame03extrap       -61507       196
  63 134     ame03extrap       -49826       196
  64 134     ame03extrap       -41573       401
  49 135     ame03extrap       -47199       503
  50 135     ame03extrap       -60799       401
  63 135     ame03extrap       -54194       298
  64 135     ame03extrap       -44181       503
  50 136     ame03extrap       -56504       503
  51 136     ame03extrap       -64879       298
  63 136     ame03extrap       -56262       196
  64 136     ame03extrap       -49052       401
  65 136     ame03extrap       -35974       596
  50 137     ame03extrap       -50310       596
  51 137     ame03extrap       -60258       401
  63 137     ame03extrap       -60016       196
  64 137     ame03extrap       -51214       401
  65 137     ame03extrap       -41004       596
  51 138     ame03extrap       -55154       298
  52 138     ame03extrap       -65931       205
  64 138     ame03extrap       -55778       196
  65 138     ame03extrap       -43631       401
  66 138     ame03extrap       -34940       596
  51 139     ame03extrap       -50319       503
  52 139     ame03extrap       -60799       401
  64 139     ame03extrap       -57529       196
  65 139     ame03extrap       -48168       298
  66 139     ame03extrap       -37688       503
  52 140     ame03extrap       -56961       298
  53 140     ame03extrap       -64273       196
  66 140     ame03extrap       -42839       503
  67 140     ame03extrap       -29305       503
  52 141     ame03extrap       -51558       401
  53 141     ame03extrap       -60519       196
  66 141     ame03extrap       -45317       298
  67 141     ame03extrap       -34374       503
  52 142     ame03extrap       -47432       596
  53 142     ame03extrap       -55722       401
  65 142     ame03extrap       -57060       301
  66 142     ame03extrap       -49960       362
  67 142     ame03extrap       -37474       503
  53 143     ame03extrap       -51642       401
  54 143     ame03extrap       -60445       196
  66 143     ame03extrap       -52322       196
  67 143     ame03extrap       -42281       401
  68 143     ame03extrap       -31354       596
  53 144     ame03extrap       -46584       503
  54 144     ame03extrap       -57278       298
  67 144     ame03extrap       -45196       298
  68 144     ame03extrap       -36906       401
  54 145     ame03extrap       -52098       298
  67 145     ame03extrap       -49183       298
  68 145     ame03extrap       -39691       401
  69 145     ame03extrap       -27877       401
  54 146     ame03extrap       -48671       401
  67 146     ame03extrap       -51568       196
  68 146     ame03extrap       -44712       298
  69 146     ame03extrap       -31275       401
  54 147     ame03extrap       -43259       401
  56 147     ame03extrap       -60598       206
  68 147     ame03extrap       -47050       298
  69 147     ame03extrap       -36365       298
  68 148     ame03extrap       -51651       196
  69 148     ame03extrap       -39272       401
  70 148     ame03extrap       -30348       596
  55 149     ame03extrap       -43845       196
  56 149     ame03extrap       -53486       196
  57 149     ame03extrap       -60795       315
  69 149     ame03extrap       -44041       298
  70 149     ame03extrap       -33497       503
  55 150     ame03extrap       -38964       298
  56 150     ame03extrap       -50599       401
  57 150     ame03extrap       -57035       401
  69 150     ame03extrap       -46612       196
  70 150     ame03extrap       -38732       401
  71 150     ame03extrap       -24938       503
  55 151     ame03extrap       -35220       503
  56 151     ame03extrap       -45820       401
  57 151     ame03extrap       -54287       401
  71 151     ame03extrap       -30202       401
  56 152     ame03extrap       -42597       503
  57 152     ame03extrap       -50068       401
  58 152     ame03extrap       -59113       196
  71 152     ame03extrap       -33422       196
  56 153     ame03extrap       -37623       801
  57 153     ame03extrap       -46929       596
  58 153     ame03extrap       -55349       401
  70 153     ame03extrap       -47059       196
  72 153     ame03extrap       -27302       503
  57 154     ame03extrap       -42383       596
  58 154     ame03extrap       -52704       503
  71 154     ame03extrap       -39568       202
  72 154     ame03extrap       -32733       503
  57 155     ame03extrap       -38797       801
  58 155     ame03extrap       -48400       596
  59 155     ame03extrap       -55778       298
  60 155     ame03extrap       -62473       153
  72 155     ame03extrap       -34102       401
  73 155     ame03extrap       -23668       503
  58 156     ame03extrap       -45401       596
  59 156     ame03extrap       -51912       401
  73 156     ame03extrap       -25799       401
  58 157     ame03extrap       -40669       699
  59 157     ame03extrap       -48969       401
  60 157     ame03extrap       -56793       196
  72 157     ame03extrap       -38754       196
  59 158     ame03extrap       -44730       596
  60 158     ame03extrap       -54399       401
  73 158     ame03extrap       -31019       202
  74 158     ame03extrap       -23695       503
  59 159     ame03extrap       -41451       699
  60 159     ame03extrap       -50217       503
  61 159     ame03extrap       -56849       196
  74 159     ame03extrap       -25227       401
  60 160     ame03extrap       -47422       596
  61 160     ame03extrap       -53104       298
  62 160     ame03extrap       -60417       196
  63 160     ame03extrap       -63369       200
  75 160     ame03extrap       -16660       401
  60 161     ame03extrap       -42961       699
  61 161     ame03extrap       -50431       503
  62 161     ame03extrap       -56979       298
  63 161     ame03extrap       -61777       298
  73 161     ame03extrap       -38734        55
  74 161     ame03extrap       -30407       196
  61 162     ame03extrap       -46305       699
  62 162     ame03extrap       -54753       503
  63 162     ame03extrap       -58647       298
  75 162     ame03extrap       -22354       202
  76 162     ame03extrap       -14503       503
  61 163     ame03extrap       -43147       801
  62 163     ame03extrap       -50897       699
  63 163     ame03extrap       -56626       503
  64 163     ame03extrap       -61488       298
  76 163     ame03extrap       -16124       404
  62 164     ame03extrap       -48177       801
  63 164     ame03extrap       -53104       596
  64 164     ame03extrap       -59746       401
  75 164     ame03extrap       -27644       159
  77 164     ame03extrap        -7265       413
  62 165     ame03extrap       -43799       904
  63 165     ame03extrap       -50561       699
  64 165     ame03extrap       -56467       503
  65 165     ame03extrap       -60659       196
  76 165     ame03extrap       -21646       202
  77 165     ame03extrap       -11625       215
  63 166     ame03extrap       -46603       801
  64 166     ame03extrap       -54399       596
  75 166     ame03extrap       -31850        88
  77 166     ame03extrap       -13205       202
  78 166     ame03extrap        -4792       503
  63 167     ame03extrap       -43585       801
  64 167     ame03extrap       -50701       596
  65 167     ame03extrap       -55843       401
  75 167     ame03extrap       -34837        52
  78 167     ame03extrap        -6540       407
  64 168     ame03extrap       -48102       699
  65 168     ame03extrap       -52499       503
  77 168     ame03extrap       -18741       151
  64 169     ame03extrap       -43901       801
  65 169     ame03extrap       -50096       596
  78 169     ame03extrap       -12375       202
  79 169     ame03extrap        -1788       298
  65 170     ame03extrap       -46342       699
  66 170     ame03extrap       -53663       196
  77 170     ame03extrap       -23320       102
  79 170     ame03extrap        -3612       203
  65 171     ame03extrap       -43501       801
  66 171     ame03extrap       -50114       298
  80 171     ame03extrap         3502       298
  66 172     ame03extrap       -47730       401
  67 172     ame03extrap       -51400       401
  77 172     ame03extrap       -27520       105
  79 172     ame03extrap        -9282       159
  66 173     ame03extrap       -43780       503
  67 173     ame03extrap       -49099       401
  68 173     ame03extrap       -53654       196
  80 173     ame03extrap        -2569       208
  67 174     ame03extrap       -45503       503
  68 174     ame03extrap       -51949       298
  79 174     ame03extrap       -14195       102
  67 175     ame03extrap       -42802       596
  68 175     ame03extrap       -48652       401
  68 176     ame03extrap       -46500       401
  79 176     ame03extrap       -18537       105
  81 176     ame03extrap          550       196
  68 177     ame03extrap       -42802       503
  69 177     ame03extrap       -47469       298
  69 178     ame03extrap       -44116       401
  81 178     ame03extrap        -4754       114
  69 179     ame03extrap       -41601       503
  70 179     ame03extrap       -46416       298
  82 179     ame03extrap         2003       196
  70 180     ame03extrap       -44404       401
  81 180     ame03extrap        -9403       116
  70 181     ame03extrap       -40846       401
  71 181     ame03extrap       -44740       298
  71 182     ame03extrap       -41880       196
  71 183     ame03extrap       -39523       298
  71 184     ame03extrap       -36412       401
  83 184     ame03extrap         1047       126
  72 185     ame03extrap       -38359       196
  83 185     ame03extrap        -2213        53
  72 186     ame03extrap       -36431       298
  72 187     ame03extrap       -32984       401
  73 187     ame03extrap       -36766       196
  72 188     ame03extrap       -30879       503
  73 188     ame03extrap       -33813       196
  73 189     ame03extrap       -31829       298
  73 190     ame03extrap       -28662       401
  74 191     ame03extrap       -31112       196
  74 192     ame03extrap       -29649       596
  75 192     ame03extrap       -31708       196
  75 193     ame03extrap       -30302       196
  75 194     ame03extrap       -27554       298
  77 198     ame03extrap       -25821       196
  78 202     ame03extrap       -22598       298
  79 204     ame03extrap       -20750       200
  79 205     ame03extrap       -18751       298
  80 208     ame03extrap       -13097       298
  80 209     ame03extrap        -8346       196
  80 210     ame03extrap        -5114       298
  81 211     ame03extrap        -6076       201
  81 212     ame03extrap        -1651       300
  82 215     ame03extrap         4477       411
  83 217     ame03extrap         8821       196
  83 218     ame03extrap        13335       359
  84 219     ame03extrap        12802       359
  84 220     ame03extrap        15465       359
  92 220     ame03extrap        23029       200
  85 221     ame03extrap        16813       196
  92 221     ame03extrap        24591       102
  85 222     ame03extrap        20800       298
  91 222     ame03extrap        22116        73
  92 222     ame03extrap        24299       101
  85 223     ame03extrap        23464       401
  86 223     ame03extrap        20297       298
  86 224     ame03extrap        22440       298
  86 225     ame03extrap        26492       298
  86 226     ame03extrap        28774       401
  93 226     ame03extrap        32738        88
  86 227     ame03extrap        32981       423
  86 228     ame03extrap        35384       410
  87 228     ame03extrap        33282       200
  93 228     ame03extrap        33701       196
  87 230     ame03extrap        39598       448
  87 231     ame03extrap        42328       467
  88 231     ame03extrap        38396       298
  95 231     ame03extrap        42439       298
  87 232     ame03extrap        46363       639
  88 232     ame03extrap        40649       280
  93 232     ame03extrap        37361       100
  95 232     ame03extrap        43398       298
  88 233     ame03extrap        44767       468
  89 233     ame03extrap        41498       298
  95 233     ame03extrap        43173       102
  88 234     ame03extrap        47230       490
  89 234     ame03extrap        45103       401
  95 234     ame03extrap        44534       207
  89 235     ame03extrap        47722       358
  95 235     ame03extrap        44662       120
  96 235     ame03extrap        47910       202
  97 235     ame03extrap        52704       401
  89 236     ame03extrap        51508       499
  90 236     ame03extrap        46454       196
  95 236     ame03extrap        46183       100
  96 236     ame03extrap        47890       201
  97 236     ame03extrap        53403       401
  90 237     ame03extrap        50202       359
  95 237     ame03extrap        46571        59
  96 237     ame03extrap        49277       206
  97 237     ame03extrap        53098       224
  98 237     ame03extrap        57818       503
  90 238     ame03extrap        52625       283
  97 238     ame03extrap        54288       288
  98 238     ame03extrap        57203       401
  91 239     ame03extrap        53337       196
  96 239     ame03extrap        51192       100
  97 239     ame03extrap        54287       233
  98 239     ame03extrap        58145       209
  91 240     ame03extrap        56803       298
  97 240     ame03extrap        55665       150
  98 240     ame03extrap        58034       201
  99 240     ame03extrap        64199       401
  92 241     ame03extrap        56197       298
  97 241     ame03extrap        56103       200
  98 241     ame03extrap        59361       255
  99 241     ame03extrap        63843       227
  92 242     ame03extrap        58620       201
  97 242     ame03extrap        57735       200
  99 242     ame03extrap        64967       326
 100 242     ame03extrap        68400       401
  93 243     ame03extrap        59875        32
  98 243     ame03extrap        60945       142
  99 243     ame03extrap        64783       234
 100 243     ame03extrap        69259       215
  93 244     ame03extrap        63202       298
  99 244     ame03extrap        66027       181
 100 244     ame03extrap        69009       284
  99 245     ame03extrap        66438       200
 100 245     ame03extrap        70221       275
 101 245     ame03extrap        75292       323
  99 246     ame03extrap        67902       224
 101 246     ame03extrap        76276       329
  94 247     ame03extrap        68996       298
  95 247     ame03extrap        67154       100
  99 247     ame03extrap        68610        30
 100 247     ame03extrap        71583       143
 101 247     ame03extrap        76043       324
  95 248     ame03extrap        70562       200
  97 248     ame03extrap        68080        71
  99 248     ame03extrap        70301        52
 101 248     ame03extrap        77149       237
 102 248     ame03extrap        80664       301
  95 249     ame03extrap        73104       298
  99 249     ame03extrap        71176        30
 100 249     ame03extrap        73619       101
 101 249     ame03extrap        77326       224
 102 249     ame03extrap        81816       340
  99 250     ame03extrap        73227       100
 101 250     ame03extrap        78636       301
 102 250     ame03extrap        81516       204
 101 251     ame03extrap        79027       203
