; Retrieved from https://groups.nscl.msu.edu/jina/nucdatalib/
; 
; C scanf string: "%3d %3d %15s %12f %9f"
; Fortran format: 1x,i3,1x,i3,1x,a15,1x,f12.5,1x,f9.5
; Regular expression: / +([^ ]+)/
; 
; Column descriptions:
;  - Error (keV): Mass excess error
; 
; All data lines start with a space ( ) character. All non-data lines start with a semicolon (;).
; Empty entries are marked with a hash (#) character.
;
;----------------------------------------------
;  Z   A      Evaluation  Mass excess     Error
;----------------------------------------------
  10  33           reac1        45997       801
  11  33           reac1    24889.293   874.999
  12  33           reac1      4894.07    19.561
  13  33           reac1    -8529.377    72.745
  14  33           reac1   -20492.662    15.791
  15  33           reac1   -26337.486     1.098
  16  33           reac1   -26585.994     0.136
  17  33           reac1   -21003.432     0.458
  18  33           reac1    -9384.141     0.443
  19  33           reac1         6763       196
  10  34           reac1        53121       807
  11  34           reac1        32761       898
  12  34           reac1     8808.603   231.396
  13  34           reac1    -2932.495   113.038
  14  34           reac1    -19956.77    14.118
  15  34           reac1   -24557.669     5.004
  16  34           reac1   -29931.788     0.108
  17  34           reac1   -24439.776     0.179
  18  34           reac1   -18377.217     0.386
  19  34           reac1        -1481       298
  20  34           reac1        13153       298
  11  35           reac1        39582       946
  12  35           reac1        16152       401
  13  35           reac1      -130.19   175.106
  14  35           reac1   -14360.307    38.412
  15  35           reac1    -24857.74     1.867
  16  35           reac1   -28846.356       0.1
  17  35           reac1    -29013.54     0.038
  18  35           reac1   -23047.411     0.747
  19  35           reac1     -11168.9    20.001
  20  35           reac1         4602       196
  11  36           reac1        47953       952
  12  36           reac1        21424       503
  13  36           reac1     5781.974   214.687
  14  36           reac1   -12482.507   123.455
  15  36           reac1   -20250.977    13.114
  16  36           reac1   -30664.075     0.189
  17  36           reac1   -29521.857     0.072
  18  36           reac1    -30231.54     0.027
  19  36           reac1   -17426.171     7.781
  20  36           reac1    -6439.359    40.001
  21  36           reac1        13898       503
  11  37           reac1        55275       958
  12  37           reac1        29249       904
  13  37           reac1     9946.326   330.967
  14  37           reac1    -6579.998   168.659
  15  37           reac1   -18994.145    37.948
  16  37           reac1    -26896.36     0.199
  17  37           reac1   -31761.532     0.047
  18  37           reac1   -30947.659     0.205
  19  37           reac1   -24800.199     0.094
  20  37           reac1     -13135.7       1.4
  21  37           reac1         2841       298
  12  38           reac1        34996       503
  13  38           reac1    16050.594   730.517
  14  38           reac1    -4067.274   137.469
  15  38           reac1    -14757.82   103.385
  16  38           reac1   -26861.197     7.172
  17  38           reac1   -29798.097     0.096
  18  38           reac1   -34714.551     0.337
  19  38           reac1   -28800.691     0.447
  20  38           reac1    -22058.53      0.28
  21  38           reac1        -4937       298
  22  38           reac1         9101       252
  12  39           reac1        43568       513
  13  39           reac1    21396.417  1471.761
  14  39           reac1     1928.205   338.015
  15  39           reac1   -12873.735   103.412
  16  39           reac1   -23162.245        50
  17  39           reac1   -29800.203     1.732
  18  39           reac1   -33242.011     5.004
  19  39           reac1   -33807.011      0.19
  20  39           reac1     -27274.4     1.862
  21  39           reac1   -14168.021    24.001
  22  39           reac1         1500       205
  12  40           reac1        50235       904
  13  40           reac1        29295       699
  14  40           reac1     5467.052   556.034
  15  40           reac1    -8106.838   139.101
  16  40           reac1   -22866.568   141.294
  17  40           reac1    -27557.81    32.066
  18  40           reac1   -35039.896     0.003
  19  40           reac1   -33535.205     0.192
  20  40           reac1   -34846.275     0.209
  21  40           reac1   -20523.228     2.836
  22  40           reac1    -8850.275       160
  23  40           reac1        10330       503
  13  41           reac1        35704       801
  14  41           reac1    13562.553  1844.358
  15  41           reac1    -5276.508    216.23
  16  41           reac1   -19019.105   118.272
  17  41           reac1   -27307.189    68.723
  18  41           reac1   -33067.467     0.332
  19  41           reac1   -35559.074     0.194
  20  41           reac1   -35137.759     0.242
  21  41           reac1   -28642.392     0.225
  22  41           reac1       -15700       360
  23  41           reac1         -205       205
  13  42           reac1        43678       904
  14  42           reac1        18434       503
  15  42           reac1      938.865   446.839
  16  42           reac1   -17677.503   124.215
  17  42           reac1    -24912.99    143.76
  18  42           reac1   -34422.675     5.775
  19  42           reac1   -35021.556     0.221
  20  42           reac1   -38547.072     0.249
  21  42           reac1   -32121.239      0.27
  22  42           reac1   -25121.552     5.452
  23  42           reac1        -8169       196
  24  42           reac1         5990       298
  14  43           reac1        26697       699
  15  43           reac1     5765.948   968.754
  16  43           reac1   -11965.235   201.953
  17  43           reac1   -24168.168   157.377
  18  43           reac1   -32009.808      5.31
  19  43           reac1   -36593.239     8.949
  20  43           reac1   -38408.639     0.301
  21  43           reac1   -36187.929     1.874
  22  43           reac1   -29321.103     6.903
  23  43           reac1   -17813.639       100
  24  43           reac1        -2133       219
  14  44           reac1        32844       801
  15  44           reac1        12100       699
  16  44           reac1    -9116.168   394.541
  17  44           reac1   -20231.052   108.028
  18  44           reac1   -32673.053     1.595
  19  44           reac1   -35809.606    35.779
  20  44           reac1   -41468.479     0.376
  21  44           reac1   -37816.093     1.767
  22  44           reac1   -37548.459     0.731
  23  44           reac1   -23736.093   100.016
  24  44           reac1       -13461        50
  25  44           reac1         6399       503
  15  45           reac1        17903       801
  16  45           reac1    -3252.672  1742.377
  17  45           reac1   -18362.647   123.756
  18  45           reac1   -29770.589     0.547
  19  45           reac1   -36608.186    10.256
  20  45           reac1    -40811.95     0.412
  21  45           reac1   -41067.792     0.837
  22  45           reac1   -39005.737      0.98
  23  45           reac1   -31879.629    17.029
  24  45           reac1   -19435.792   100.004
  25  45           reac1     -5109.95   100.001
  26  45           reac1        13579       222
  15  46           reac1        25504       904
  16  46           reac1          699       699
  17  46           reac1   -14708.253   717.339
  18  46           reac1   -29720.127    40.891
  19  46           reac1   -35418.323    15.546
  20  46           reac1   -43135.077     2.276
  21  46           reac1   -41757.115     0.844
  22  46           reac1   -44123.422     0.833
  23  46           reac1   -37073.013     1.027
  24  46           reac1   -29473.742    19.995
  25  46           reac1   -12512.115   100.004
  26  46           reac1     1071.923   100.026
  16  47           reac1         8002       801
  17  47           reac1       -10517       596
  18  47           reac1   -25907.836   100.083
  19  47           reac1   -35696.272     7.963
  20  47           reac1   -42340.123     2.263
  21  47           reac1   -44332.121     2.029
  22  47           reac1   -44932.394     0.822
  23  47           reac1   -42002.051     0.836
  24  47           reac1   -34558.385    14.036
  25  47           reac1   -22661.394   100.003
  26  47           reac1    -7184.121   100.021
  27  47           reac1     9883.877   100.026
  16  48           reac1        13199       904
  17  48           reac1        -4704       699
  18  48           reac1       -23716       298
  19  48           reac1   -32123.935    24.106
  20  48           reac1   -44214.129     4.082
  21  48           reac1   -44496.101       5.4
  22  48           reac1   -48487.727     0.822
  23  48           reac1   -44475.385     2.551
  24  48           reac1    -42819.18     7.379
  25  48           reac1   -29309.385   100.033
  26  48           reac1       -18160        70
  27  48           reac1      912.899   100.146
  28  48           reac1        18397       503
  16  49           reac1        22001       952
  17  49           reac1          298       801
  18  49           reac1       -18146       503
  19  49           reac1   -30319.265    70.119
  20  49           reac1   -41289.265     4.086
  21  49           reac1   -46552.368     3.997
  22  49           reac1   -48558.799     0.822
  23  49           reac1   -47956.943     1.161
  24  49           reac1   -45330.484     2.417
  25  49           reac1   -37615.586     24.01
  26  49           reac1   -24765.943   100.007
  27  49           reac1    -9965.799   100.003
  28  49           reac1     7358.632    100.08
